tconst,primaryTitle,genres,numVotes,averageRating,startYear,SeriesName
tt0075568,Ripping Yarns,"Adventure,Comedy",1273,8,1976,Ripping Yarns (1976)
tt0075572,Roots,"Biography,Drama,History",15994,8.4,1977,Roots (1977)
tt0075578,SCTV,Comedy,2097,8.5,1976,SCTV (1976)
tt0075579,Secret Army,"Drama,History,War",1122,8.6,1977,Secret Army (1977)
tt0075584,Soap,"Comedy,Drama,Romance",5878,8.1,1977,Soap (1977)
tt0075592,Tales of the Unexpected,"Comedy,Drama,Horror",1632,7.7,1979,Tales of the Unexpected (1979)
tt0075596,Three's Company,Comedy,12278,7.5,1976,Three's Company (1976)
tt0076975,The Amazing Spider-Man,"Action,Adventure,Crime",1971,6.3,1977,The Amazing Spider-Man (1977)
tt0076983,Battle of the Planets,"Action,Adventure,Animation",1745,7.6,1978,Battle of the Planets (1978)
tt0076984,Battlestar Galactica,"Action,Adventure,Sci-Fi",13813,7.2,1978,Battlestar Galactica (1978)
tt0076987,Blake's 7,"Adventure,Drama,Sci-Fi",3255,8,1978,Blake's 7 (1978)
tt0076993,Centennial,"Action,Adventure,Drama",2821,8.3,1978,Centennial (1978)
tt0076994,Challenge of the Superfriends,"Action,Animation,Family",1472,7.7,1978,Challenge of the Superfriends (1978)
tt0076998,D'artagnan and Three Musketeers,"Adventure,History,Musical",3218,7.9,1979,D'artagnan and Three Musketeers (1979)
tt0077000,Dallas,"Drama,Romance",12018,7,1978,Dallas (1978)
tt0077003,Diff'rent Strokes,"Comedy,Drama,Family",9598,6.7,1978,Diff'rent Strokes (1978)
tt0077004,The Duchess of Duke Street,Drama,1041,8.3,1976,The Duchess of Duke Street (1976)
tt0077008,Fantasy Island,"Adventure,Comedy,Drama",6803,6.5,1977,Fantasy Island (1977)
tt0077013,Future Boy Conan,"Adventure,Animation,Comedy",3653,8.7,1978,Future Boy Conan (1978)
tt0077016,Going Straight,Comedy,1055,7,1978,Going Straight (1978)
tt0077025,Holocaust,"Drama,History,Romance",4535,8,1978,Holocaust (1978)
tt0077027,How the West Was Won,Western,1827,8.2,1976,How the West Was Won (1976)
tt0077031,The Incredible Hulk,"Action,Adventure,Drama",11823,7,1977,The Incredible Hulk (1977)
tt0077051,Matador,Drama,4095,9.2,1978,Matador (1978)
tt0077053,Mork & Mindy,"Comedy,Family,Sci-Fi",9783,7.2,1978,Mork & Mindy (1978)
tt0077060,Pennies from Heaven,"Drama,Musical,Romance",1048,8.4,1978,Pennies from Heaven (1978)
tt0077064,Prisoner,"Crime,Drama",1718,8.2,1979,Prisoner (1979)
tt0077089,Taxi,Comedy,11549,7.6,1978,Taxi (1978)
tt0077093,Vega$,"Crime,Drama,Mystery",1508,6.7,1978,Vega$ (1978)
tt0077097,WKRP in Cincinnati,Comedy,7975,7.9,1978,WKRP in Cincinnati (1978)
tt0077101,The White Shadow,"Drama,Sport",1093,8,1978,The White Shadow (1978)
tt0077399,The Dark Secret of Harvest Home,"Drama,Horror,Mystery",1051,7.7,1978,The Dark Secret of Harvest Home (1978)
tt0078560,Anne of Green Gables,"Animation,Drama,Family",1502,7.7,1979,Anne of Green Gables (1979)
tt0078564,B.J. and the Bear,"Adventure,Comedy",1334,6.5,1978,B.J. and the Bear (1978)
tt0078569,Benson,"Comedy,Family",2779,7.1,1979,Benson (1979)
tt0078570,Berusaiyu no bara,"Animation,Drama,Romance",1694,8.3,1979,Berusaiyu no bara (1979)
tt0078579,Buck Rogers in the 25th Century,"Action,Adventure,Sci-Fi",7724,6.9,1979,Buck Rogers in the 25th Century (1979)
tt0078588,Connections,"Documentary,History",1059,9.3,1978,Connections (1978)
tt0078607,The Dukes of Hazzard,"Action,Comedy",11435,7.1,1979,The Dukes of Hazzard (1979)
tt0078610,The Facts of Life,"Comedy,Family",5983,6.8,1979,The Facts of Life (1979)
tt0078622,Hart to Hart,"Action,Adventure,Crime",6343,6.6,1979,Hart to Hart (1979)
tt0078638,Knots Landing,"Drama,Romance",2304,6.7,1979,Knots Landing (1979)
tt0078644,The Littlest Hobo,"Adventure,Drama,Family",1022,7.9,1979,The Littlest Hobo (1979)
tt0078655,The Meeting Place Cannot Be Changed,"Action,Adventure,Crime",4179,8.8,1979,The Meeting Place Cannot Be Changed (1979)
tt0078657,Minder,"Comedy,Crime,Drama",1930,7.7,1979,Minder (1979)
tt0078659,Monkey,"Action,Adventure,Comedy",1458,8.4,1978,Monkey (1978)
tt0078672,Pride and Prejudice,"Comedy,Drama,Romance",2183,7.3,1980,Pride and Prejudice (1980)
tt0078673,The Adventures of the Electronic,"Adventure,Comedy,Crime",1753,7.6,1979,The Adventures of the Electronic (1979)
tt0078678,Roots: The Next Generations,"Biography,Drama,History",2359,7.8,1979,Roots: The Next Generations (1979)
tt0078680,Rumpole of the Bailey,"Crime,Drama,Mystery",1137,8.3,1978,Rumpole of the Bailey (1978)
tt0078682,Sapphire & Steel,"Mystery,Sci-Fi,Thriller",1388,8,1979,Sapphire & Steel (1979)
tt0078692,Star Blazers,"Action,Adventure,Animation",1185,8.4,1979,Star Blazers (1979)
tt0078703,To the Manor Born,"Comedy,Romance",1947,7.4,1979,To the Manor Born (1979)
tt0078704,"Trapper John, M.D.",Drama,1624,6.6,1979,"Trapper John, M.D. (1979)"
tt0078714,You Can't Do That on Television,"Comedy,Family",1848,8.1,1979,You Can't Do That on Television (1979)
tt0079840,The Sacketts,Western,1622,7.7,1979,The Sacketts (1979)
tt0079844,Salem's Lot,Horror,20733,6.8,1979,Salem's Lot (1979)
tt0079902,Sherlock Holmes and Doctor Watson: The Acquaintance,"Crime,Mystery",3482,8.6,1980,Sherlock Holmes and Doctor Watson: The Acquaintance (1980)
tt0080196,Berlin Alexanderplatz,"Crime,Drama",4037,8.6,1980,Berlin Alexanderplatz (1980)
tt0080202,Bosom Buddies,Comedy,3237,6.7,1980,Bosom Buddies (1980)
tt0080221,Galactica 1980,"Adventure,Sci-Fi",3387,5.6,1980,Galactica 1980 (1980)
tt0080231,Hammer House of Horror,"Drama,Fantasy,Horror",1601,7.7,1980,Hammer House of Horror (1980)
tt0080240,"Magnum, P.I.","Action,Adventure,Crime",22266,7.5,1980,"Magnum, P.I. (1980)"
tt0080242,The Martian Chronicles,"Drama,Mystery,Sci-Fi",2094,6.5,1980,The Martian Chronicles (1980)
tt0080253,Not the Nine O'Clock News,Comedy,2206,7.9,1979,Not the Nine O'Clock News (1979)
tt0080274,Shogun,"Adventure,Drama,History",11543,8.1,1980,Shogun (1980)
tt0080297,Tinker Tailor Soldier Spy,"Drama,Mystery,Thriller",7680,8.5,1979,Tinker Tailor Soldier Spy (1979)
tt0080299,Too Close for Comfort,Comedy,1785,6.5,1980,Too Close for Comfort (1980)
tt0080306,Yes Minister,Comedy,12636,8.6,1980,Yes Minister (1980)
tt0081831,Bergerac,"Crime,Drama,Mystery",1262,6.7,1981,Bergerac (1981)
tt0081834,Das Boot,"Drama,Thriller,War",26350,8.8,1985,Das Boot (1985)
tt0081838,Butterflies,"Comedy,Romance",1013,6.8,1978,Butterflies (1978)
tt0081846,Cosmos,Documentary,36548,9.3,1980,Cosmos (1980)
tt0081848,Danger Mouse,"Animation,Comedy,Family",3164,7.4,1981,Danger Mouse (1981)
tt0081850,The Day of the Triffids,"Horror,Sci-Fi,Thriller",1990,7.3,1981,The Day of the Triffids (1981)
tt0081856,Dynasty,"Drama,Romance",6484,6.3,1981,Dynasty (1981)
tt0081857,Entertainment Tonight,News,1887,3.5,1981,Entertainment Tonight (1981)
tt0081858,Falcon Crest,"Drama,Romance",3258,6.1,1981,Falcon Crest (1981)
tt0081859,The Fall Guy,"Action,Adventure,Comedy",6381,7.1,1981,The Fall Guy (1981)
tt0081869,Gimme a Break!,Comedy,2595,6.4,1981,Gimme a Break! (1981)
tt0081871,The Greatest American Hero,"Adventure,Comedy,Sci-Fi",4636,7.4,1981,The Greatest American Hero (1981)
tt0081873,Hill Street Blues,"Crime,Drama,Mystery",7408,8.1,1981,Hill Street Blues (1981)
tt0081874,The Hitchhiker's Guide to the Galaxy,"Adventure,Comedy,Sci-Fi",10181,8,1981,The Hitchhiker's Guide to the Galaxy (1981)
tt0081878,It Ain't Half Hot Mum,"Comedy,War",1257,7.1,1974,It Ain't Half Hot Mum (1974)
tt0081900,Masada,"Action,Drama,History",2047,7.9,1981,Masada (1981)
tt0081912,Only Fools and Horses,Comedy,46126,8.9,1981,Only Fools and Horses (1981)
tt0081925,SCTV Network,Comedy,1589,8.3,1981,SCTV Network (1981)
tt0081930,Simon & Simon,"Action,Crime,Drama",4545,7.1,1981,Simon & Simon (1981)
tt0081933,The Smurfs,"Adventure,Animation,Comedy",15915,7.2,1981,The Smurfs (1981)
tt0081938,Spider-Man,"Action,Adventure,Animation",1119,7,1981,Spider-Man (1981)
tt0081961,"Wetten, dass..?","Comedy,Game-Show,Music",1086,5.9,1981,"Wetten, dass..? (1981)"
tt0082732,Master Eder and His Pumuckl,"Adventure,Animation,Comedy",1647,7.6,1982,Master Eder and His Pumuckl (1982)
tt0083100,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,"Adventure,Crime,Mystery",5478,8.7,1981,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981)
tt0083387,The Blue and the Gray,"Drama,History,War",1491,7.6,1982,The Blue and the Gray (1982)
tt0083390,Brideshead Revisited,"Drama,Romance",6579,8.5,1981,Brideshead Revisited (1981)
tt0083395,Cagney & Lacey,"Crime,Drama,Mystery",3368,6.8,1981,Cagney & Lacey (1981)
tt0083399,Cheers,"Comedy,Drama",47939,7.8,1982,Cheers (1982)
tt0083402,The Comic Strip Presents...,Comedy,1236,7.9,1982,The Comic Strip Presents... (1982)
tt0083412,Fame,"Drama,Music,Musical",3211,7,1982,Fame (1982)
tt0083413,Family Ties,"Comedy,Family",15938,7.2,1982,Family Ties (1982)
tt0083430,The Incredible Hulk,"Action,Adventure,Animation",1417,6.9,1982,The Incredible Hulk (1982)
tt0083437,Knight Rider,"Action,Crime,Drama",30124,6.9,1982,Knight Rider (1982)
tt0083441,Late Night with David Letterman,"Comedy,Music,Talk-Show",4004,7.5,1982,Late Night with David Letterman (1982)
tt0083446,Marco Polo,"Adventure,Biography,Drama",1064,7.8,1982,Marco Polo (1982)
tt0083447,Matt Houston,"Crime,Drama,Mystery",1008,6.6,1982,Matt Houston (1982)
tt0083455,Newhart,Comedy,5710,7.7,1982,Newhart (1982)
tt0083466,Police Squad!,"Comedy,Crime",15867,8.4,1982,Police Squad! (1982)
tt0083470,Remington Steele,"Action,Adventure,Comedy",7465,7.2,1982,Remington Steele (1982)
tt0083474,The Scooby and Scrappy-Doo Puppy Hour,"Animation,Comedy,Family",1520,6.8,1982,The Scooby and Scrappy-Doo Puppy Hour (1982)
tt0083475,Scooby-Doo and Scrappy-Doo,"Adventure,Animation,Comedy",3470,6.4,1979,Scooby-Doo and Scrappy-Doo (1979)
tt0083479,Silver Spoons,"Comedy,Family",3738,6.1,1982,Silver Spoons (1982)
tt0083480,Smiley's People,"Drama,Mystery",3689,8.6,1982,Smiley's People (1982)
tt0083481,Spider-Man and His Amazing Friends,"Action,Animation,Comedy",2948,7.2,1981,Spider-Man and His Amazing Friends (1981)
tt0083483,St. Elsewhere,"Comedy,Drama",3697,7.9,1982,St. Elsewhere (1982)
tt0083486,T.J. Hooker,"Action,Crime,Drama",3708,6,1982,T.J. Hooker (1982)
tt0083488,Tales of the Gold Monkey,"Adventure,Comedy,Drama",1407,8.1,1982,Tales of the Gold Monkey (1982)
tt0083500,Voyagers!,"Adventure,Family,Sci-Fi",1349,8,1982,Voyagers! (1982)
tt0083505,The Young Ones,Comedy,13398,8.2,1982,The Young Ones (1982)
tt0083689,Boys from the Blackstuff,Drama,1101,8.6,1982,Boys from the Blackstuff (1982)
tt0083780,D'Artacan y los tres mosqueperros,"Adventure,Animation,Comedy",2240,7.3,1981,D'Artacan y los tres mosqueperros (1981)
tt0084967,The A-Team,"Action,Adventure,Crime",34212,7.5,1983,The A-Team (1983)
tt0084970,The New Scooby and Scrappy-Doo Show,"Action,Adventure,Animation",1481,6.5,1983,The New Scooby and Scrappy-Doo Show (1983)
tt0084971,Alternatywy 4,Comedy,1423,8.5,1986,Alternatywy 4 (1986)
tt0084972,Alvin & the Chipmunks,"Adventure,Animation,Comedy",2811,6.6,1983,Alvin & the Chipmunks (1983)
tt0084978,Automan,"Adventure,Comedy,Sci-Fi",1614,6.9,1983,Automan (1983)
tt0084980,Bananaman,"Animation,Comedy,Family",1502,6.7,1983,Bananaman (1983)
tt0084987,The Bill,"Crime,Drama",2928,6.6,1984,The Bill (1984)
tt0084988,Blackadder,Comedy,35732,8.1,1982,Blackadder (1982)
tt0084996,The Charlie Brown and Snoopy Show,"Animation,Comedy,Family",1552,7.4,1983,The Charlie Brown and Snoopy Show (1983)
tt0084997,Chiefs,"Crime,Drama,Mystery",1493,8.2,1983,Chiefs (1983)
tt0085011,Dungeons & Dragons,"Adventure,Animation,Comedy",4509,8,1983,Dungeons & Dragons (1983)
tt0085017,Fraggle Rock,"Adventure,Animation,Comedy",7065,7.9,1983,Fraggle Rock (1983)
tt0085029,Hardcastle and McCormick,"Action,Crime,Drama",2369,6.5,1983,Hardcastle and McCormick (1983)
tt0085031,The Hitchhiker,"Drama,Horror,Mystery",1325,6.8,1983,The Hitchhiker (1983)
tt0085032,Hotel,"Drama,Romance",1275,6.4,1983,Hotel (1983)
tt0085033,Inspector Gadget,"Action,Adventure,Animation",18758,6.8,1983,Inspector Gadget (1983)
tt0085037,Jane Eyre,"Drama,Romance",3162,8,1983,Jane Eyre (1983)
tt0085050,Mama's Family,Comedy,4548,7.3,1983,Mama's Family (1983)
tt0085051,Manimal,"Drama,Fantasy,Sci-Fi",1674,6.6,1983,Manimal (1983)
tt0085075,Reading Rainbow,Family,3866,8.3,1983,Reading Rainbow (1983)
tt0085077,Reilly: Ace of Spies,"Crime,Drama",1350,8.1,1983,Reilly: Ace of Spies (1983)
tt0085079,Return to Eden,"Drama,Romance,Thriller",1251,7.3,1983,Return to Eden (1983)
tt0085088,Scarecrow and Mrs. King,"Adventure,Comedy,Romance",2575,7,1983,Scarecrow and Mrs. King (1983)
tt0085096,SuperTed,"Adventure,Animation,Family",1313,6.9,1983,SuperTed (1983)
tt0085101,The Thorn Birds,"Drama,Romance",8138,7.9,1983,The Thorn Birds (1983)
tt0085106,V,"Action,Adventure,Sci-Fi",13618,7.9,1983,V (1983)
tt0085109,Webster,"Comedy,Family",2681,5.7,1983,Webster (1983)
tt0085112,The Winds of War,"Drama,Romance,War",3658,8.1,1983,The Winds of War (1983)
tt0086333,The Adventures of Sherlock Holmes and Dr. Watson: The Treasures of Agra,"Crime,Mystery,Romance",2683,8.4,1983,The Adventures of Sherlock Holmes and Dr. Watson: The Treasures of Agra (1983)
tt0086659,'Allo 'Allo!,"Comedy,History,War",23565,8.4,1982,'Allo 'Allo! (1982)
tt0086661,The Adventures of Sherlock Holmes,"Crime,Drama,Mystery",19857,8.7,1984,The Adventures of Sherlock Holmes (1984)
tt0086662,Airwolf,"Action,Adventure,Sci-Fi",10061,6.7,1984,Airwolf (1984)
tt0086665,"Auf Wiedersehen, Pet","Comedy,Drama",2902,8.4,1983,"Auf Wiedersehen, Pet (1983)"
tt0086667,The Barchester Chronicles,Drama,1003,8.1,1982,The Barchester Chronicles (1982)
tt0086671,Blue Thunder,"Action,Crime,Drama",1587,6.2,1984,Blue Thunder (1984)
tt0086681,Charles in Charge,"Comedy,Family",5324,6.1,1984,Charles in Charge (1984)
tt0086687,The Cosby Show,"Comedy,Family,Romance",31286,7.3,1984,The Cosby Show (1984)
tt0086719,G.I. Joe,"Action,Adventure,Animation",4602,7.7,1985,G.I. Joe (1985)
tt0086723,Guest from the Future,"Adventure,Family,Sci-Fi",2219,8.2,1984,Guest from the Future (1984)
tt0086730,Highway to Heaven,"Drama,Fantasy",4445,6.8,1984,Highway to Heaven (1984)
tt0086734,Hunter,"Action,Crime,Drama",3856,6.8,1984,Hunter (1984)
tt0086739,The Jewel in the Crown,"Drama,History,Romance",1926,8.3,1984,The Jewel in the Crown (1984)
tt0086742,Kate & Allie,Comedy,1628,6.8,1984,Kate & Allie (1984)
tt0086756,The Master,"Action,Adventure,Drama",1277,4.6,1984,The Master (1984)
tt0086759,Miami Vice,"Action,Crime,Drama",23227,7.5,1984,Miami Vice (1984)
tt0086764,Muppet Babies,"Adventure,Animation,Comedy",4347,7.5,1984,Muppet Babies (1984)
tt0086765,"Murder, She Wrote","Crime,Drama,Mystery",18587,7,1984,"Murder, She Wrote (1984)"
tt0086767,The New Scooby-Doo Mysteries,"Animation,Comedy,Family",2362,7.3,1984,The New Scooby-Doo Mysteries (1984)
tt0086770,Night Court,Comedy,10587,7.6,1984,Night Court (1984)
tt0086779,La piovra,"Crime,Drama,Mystery",3290,8.5,1984,La piovra (1984)
tt0086787,Punky Brewster,"Comedy,Family",4774,6.5,1984,Punky Brewster (1984)
tt0086789,Riptide,"Action,Crime,Drama",2340,6.8,1984,Riptide (1984)
tt0086791,Robin Hood,"Action,Drama,Fantasy",3993,8.5,1984,Robin Hood (1984)
tt0086793,Santa Barbara,"Drama,Romance",2300,5.6,1984,Santa Barbara (1984)
tt0086798,Shaka Zulu,"Action,Biography,Drama",2886,7.7,1986,Shaka Zulu (1986)
tt0086802,Snorks,"Adventure,Animation,Comedy",2570,6.4,1984,Snorks (1984)
tt0086807,Spitting Image,Comedy,2074,7.4,1984,Spitting Image (1984)
tt0086814,Tales from the Darkside,"Comedy,Drama,Fantasy",5589,7.5,1983,Tales from the Darkside (1983)
tt0086815,Thomas the Tank Engine & Friends,"Adventure,Animation,Comedy",3733,6.6,1984,Thomas the Tank Engine & Friends (1984)
tt0086817,The Transformers,"Action,Adventure,Animation",20315,8,1984,The Transformers (1984)
tt0086818,The Tripods,"Adventure,Drama,Sci-Fi",1325,7.4,1984,The Tripods (1984)
tt0086822,V,"Action,Adventure,Sci-Fi",10588,7.4,1984,V (1984)
tt0086823,V: The Final Battle,"Action,Adventure,Sci-Fi",7596,7.8,1984,V: The Final Battle (1984)
tt0086824,Voltron: Defender of the Universe,"Animation,Family,Sci-Fi",4265,7.9,1984,Voltron: Defender of the Universe (1984)
tt0086827,Who's the Boss?,"Comedy,Family,Romance",11371,6.5,1984,Who's the Boss? (1984)
tt0086831,"Yes, Prime Minister",Comedy,9722,8.6,1986,"Yes, Prime Minister (1986)"
tt0087400,Heimat: A Chronicle of Germany,"Drama,History,War",2969,8.7,1984,Heimat: A Chronicle of Germany (1984)
tt0087583,Lace,Drama,1218,7.1,1984,Lace (1984)
tt0087749,Miss Marple: The Moving Finger,"Crime,Drama,Mystery",1559,7.6,1985,Miss Marple: The Moving Finger (1985)
tt0087756,Miss Marple: A Murder Is Announced,"Crime,Drama,Mystery",1858,8,1985,Miss Marple: A Murder Is Announced (1985)
tt0088109,Sherlock Hound,"Action,Adventure,Animation",1256,7.5,1984,Sherlock Hound (1984)
tt0088470,227,Comedy,2690,6.5,1985,227 (1985)
tt0088475,Alas Smith & Jones,Comedy,1536,7.3,1984,Alas Smith & Jones (1984)
tt0088476,Alfred Hitchcock Presents,"Crime,Drama,Mystery",2412,7.8,1985,Alfred Hitchcock Presents (1985)
tt0088478,Amazing Stories,"Adventure,Comedy,Drama",5139,7.4,1985,Amazing Stories (1985)
tt0088484,Blackadder II,Comedy,43063,8.6,1986,Blackadder II (1986)
tt0088491,The Bugs Bunny/Looney Tunes Comedy Hour,"Animation,Comedy,Family",15511,8.4,1985,The Bugs Bunny/Looney Tunes Comedy Hour (1985)
tt0088500,Count Duckula,"Animation,Comedy,Family",3526,7.4,1988,Count Duckula (1988)
tt0088503,Dempsey and Makepeace,"Action,Crime,Drama",1497,7.4,1985,Dempsey and Makepeace (1985)
tt0088509,Dragon Ball,"Action,Adventure,Animation",47711,8.5,1986,Dragon Ball (1986)
tt0088510,Star Wars: Droids,"Action,Adventure,Animation",1441,6.1,1985,Star Wars: Droids (1985)
tt0088512,EastEnders,"Crime,Drama,Romance",7573,4.7,1985,EastEnders (1985)
tt0088513,The Equalizer,"Action,Crime,Drama",4345,7.8,1985,The Equalizer (1985)
tt0088515,Ewoks,"Adventure,Animation,Family",1616,6.1,1985,Ewoks (1985)
tt0088526,The Golden Girls,"Comedy,Drama",31486,7.9,1985,The Golden Girls (1985)
tt0088527,Growing Pains,"Comedy,Family",13493,6.6,1985,Growing Pains (1985)
tt0088528,Adventures of the Gummi Bears,"Animation,Family,Fantasy",9635,7.5,1985,Adventures of the Gummi Bears (1985)
tt0088559,MacGyver,"Action,Adventure,Crime",35525,7.7,1985,MacGyver (1985)
tt0088563,MASK,"Action,Adventure,Animation",3740,7.2,1985,MASK (1985)
tt0088571,Moonlighting,"Comedy,Drama,Mystery",18123,7.6,1985,Moonlighting (1985)
tt0088576,Mr. Belvedere,"Comedy,Family",3946,6.6,1985,Mr. Belvedere (1985)
tt0088580,Neighbours,"Drama,Romance",4763,5.4,1985,Neighbours (1985)
tt0088583,"North & South: Book 1, North & South","Drama,History,Romance",9640,8.1,1985,"North & South: Book 1, North & South (1985)"
tt0088591,The Ray Bradbury Theater,"Drama,Fantasy,Horror",1122,7.5,1985,The Ray Bradbury Theater (1985)
tt0088595,Robotech,"Action,Adventure,Animation",3400,8.5,1985,Robotech (1985)
tt0088610,Small Wonder,"Comedy,Family,Sci-Fi",4469,7.1,1985,Small Wonder (1985)
tt0088612,Spenser: For Hire,"Crime,Drama,Mystery",2353,7.3,1985,Spenser: For Hire (1985)
tt0088618,Street Hawk,"Action,Crime,Mystery",2874,6.8,1985,Street Hawk (1985)
tt0088621,Taggart,"Crime,Drama,Mystery",1366,7.2,1983,Taggart (1983)
tt0088628,The 13 Ghosts of Scooby-Doo,"Adventure,Animation,Comedy",2310,7.4,1985,The 13 Ghosts of Scooby-Doo (1985)
tt0088631,Thundercats,"Action,Adventure,Animation",16139,7.9,1985,Thundercats (1985)
tt0088634,The Twilight Zone,"Drama,Fantasy,Horror",10127,7.8,1985,The Twilight Zone (1985)
tt0088727,Anne of Green Gables,"Drama,Family",19090,8.5,1985,Anne of Green Gables (1985)
tt0088833,Miss Marple: The Body in the Library,"Crime,Drama,Mystery",1883,7.7,1984,Miss Marple: The Body in the Library (1984)
tt0088863,Bubblegum Crisis,"Action,Animation,Fantasy",1239,7.5,1987,Bubblegum Crisis (1987)
tt0090390,ALF,"Comedy,Family,Sci-Fi",31453,7.4,1986,ALF (1986)
tt0090395,Amen,Comedy,1563,6.8,1986,Amen (1986)
tt0090399,Bolji zivot,"Comedy,Drama,Family",1767,8.4,1987,Bolji zivot (1987)
tt0090402,Bread,Comedy,1095,6.1,1986,Bread (1986)
tt0090405,The Bugs Bunny and Tweety Show,"Animation,Comedy,Family",2812,7.9,1986,The Bugs Bunny and Tweety Show (1986)
tt0090410,Crime Story,"Crime,Drama,Mystery",2499,8.4,1986,Crime Story (1986)
tt0090417,Degrassi High,"Drama,Family,Romance",2615,8.1,1987,Degrassi High (1987)
tt0090418,Designing Women,Comedy,4518,7.1,1986,Designing Women (1986)
tt0090424,Edge of Darkness,"Crime,Drama,Mystery",3511,8.4,1985,Edge of Darkness (1985)
tt0090436,The Adventures of the Galaxy Rangers,"Action,Adventure,Animation",1146,7.7,1986,The Adventures of the Galaxy Rangers (1986)
tt0090444,Head of the Class,Comedy,2175,6.6,1986,Head of the Class (1986)
tt0090455,If Tomorrow Comes,"Crime,Drama,Mystery",1643,7.8,1986,If Tomorrow Comes (1986)
tt0090459,It's Garry Shandling's Show.,Comedy,1394,7.5,1986,It's Garry Shandling's Show. (1986)
tt0090461,Jem,"Adventure,Animation,Drama",2472,7.4,1985,Jem (1985)
